X-coordinate;Y-coordinate;Z-coordinate;Color
-61.0;3.9849246231155746;-4.597989949748744;0.0018594450948697567
-57.93467336683417;0.9195979899497502;10.7286432160804;0.002895242427125206
-55.482412060301506;1.5326633165829122;-3.3718592964824126;0.006899733791521071
-54.256281407035175;-29.12060301507538;11.954773869346738;0.0011674522429072154
-54.256281407035175;-5.824120603015075;-2.1457286432160814;0.008650724176112248
-52.417085427135675;2.1457286432160814;0.9195979899497502;0.013722992473026486
-51.80402010050251;-2.7587939698492505;-14.4070351758794;0.0076331798950103865
-51.80402010050251;2.1457286432160814;-8.276381909547737;0.01233148780478403
-50.57788944723618;-18.698492462311556;5.211055276381913;0.009214119232829072
-50.57788944723618;-0.306532663316581;15.633165829145725;0.008639742630706743
-49.35175879396985;18.085427135678387;4.597989949748737;0.012532448723025204
-48.73869346733669;-12.5678391959799;-0.9195979899497502;0.021243881873221973
-48.73869346733669;-2.7587939698492505;2.1457286432160814;0.02829838512632153
-48.12562814070352;-13.18090452261307;13.793969849246224;0.011838084568194197
-48.12562814070352;-6.437185929648244;2.7587939698492434;0.02945031870806994
-48.12562814070352;-2.1457286432160814;3.3718592964824126;0.0312534909558681
-48.12562814070352;0.9195979899497502;-2.7587939698492505;0.03193095714272629
-47.51256281407035;-9.502512562814069;7.050251256281399;0.02571790617695146
-47.51256281407035;2.1457286432160814;5.824120603015075;0.03227180750742371
-47.51256281407035;28.507537688442213;21.763819095477388;0.0016235944247166574
-46.89949748743719;-22.98994974874372;7.050251256281399;0.012165274955526963
-46.89949748743719;-17.472361809045225;-18.698492462311556;0.006654731654567722
-46.28643216080402;-4.597989949748744;-0.306532663316581;0.04457676039732587
-46.28643216080402;10.115577889447238;0.306532663316581;0.037922466220856065
-46.28643216080402;23.603015075376888;3.3718592964824126;0.014695213402748418
-45.67336683417086;-11.954773869346738;19.311557788944725;0.010007210949846681
-45.67336683417086;17.472361809045225;-11.954773869346738;0.016864621831313775
-45.67336683417086;24.21608040201005;18.698492462311563;0.004918254398166254
-45.06030150753769;-12.5678391959799;7.050251256281399;0.035140739922033905
-45.06030150753769;-8.276381909547737;-11.954773869346738;0.029318453797851248
-45.06030150753769;-3.9849246231155817;8.276381909547737;0.04306710779960148
-45.06030150753769;0.306532663316581;1.5326633165829122;0.057519784000786583
-45.06030150753769;9.502512562814076;-7.663316582914575;0.038734185900414705
-44.447236180904525;-38.31658291457286;-5.824120603015075;0.0031532125805126343
-44.447236180904525;-7.050251256281406;0.9195979899497502;0.05846633347063256
-44.447236180904525;-4.597989949748744;-4.597989949748744;0.05707240915882124
-44.447236180904525;-3.9849246231155817;-5.211055276381913;0.05630546911020083
-44.447236180904525;2.1457286432160814;-1.5326633165829122;0.06352185209698778
-44.447236180904525;4.597989949748737;7.050251256281399;0.05099083669359884
-44.447236180904525;7.050251256281399;-2.7587939698492505;0.05692587214762797
-44.447236180904525;12.5678391959799;-4.597989949748744;0.043635926237245055
-44.447236180904525;18.085427135678387;-13.18090452261307;0.01785357811534471
-43.834170854271356;-22.98994974874372;-20.537688442211056;0.005743919992269681
-43.834170854271356;3.9849246231155746;-16.859296482412063;0.022978266050372342
-43.834170854271356;8.276381909547737;-5.211055276381913;0.05647055565741687
-43.834170854271356;19.311557788944725;-1.5326633165829122;0.03406044194663113
-43.22110552763819;-5.211055276381913;16.859296482412063;0.024705394269123482
-43.22110552763819;2.7587939698492434;23.603015075376888;0.009208189289040606
-43.22110552763819;11.954773869346738;-7.663316582914575;0.04788230465282693
-43.22110552763819;20.53768844221105;-1.5326633165829122;0.034368197383949084
-42.608040201005025;-21.763819095477388;0.9195979899497502;0.03461394806884913
-42.608040201005025;-18.085427135678394;10.115577889447238;0.031471956297707285
-42.608040201005025;-13.793969849246231;-21.15075376884422;0.011183175189027703
-42.608040201005025;-4.597989949748744;-19.311557788944725;0.01942670979725231
-42.608040201005025;-3.3718592964824126;24.21608040201005;0.008898271905160725
-42.608040201005025;4.597989949748737;3.3718592964824126;0.08104735876298329
-42.608040201005025;16.246231155778887;-6.437185929648244;0.04486238632270942
-42.608040201005025;18.698492462311563;-10.7286432160804;0.02873287504993175
-42.608040201005025;21.763819095477388;-10.115577889447238;0.02376206377493723
-42.608040201005025;30.346733668341713;11.954773869346738;0.008714088797578899
-41.99497487437186;-35.8643216080402;-6.437185929648244;0.00664407129302504
-41.99497487437186;-7.663316582914575;8.8894472361809;0.06316432786629836
-41.99497487437186;4.597989949748737;5.211055276381913;0.08388285514311361
-41.99497487437186;7.050251256281399;-5.824120603015075;0.07725005478032905
-41.99497487437186;8.276381909547737;2.7587939698492434;0.08303207881362538
-41.99497487437186;11.341708542713562;10.115577889447238;0.05048943911704943
-41.99497487437186;30.959798994974875;6.437185929648237;0.012665360167340595
-41.381909547738694;-7.050251256281406;5.211055276381913;0.08755977044948256
-41.381909547738694;-0.306532663316581;5.211055276381913;0.09617705420971892
-41.381909547738694;11.341708542713562;-0.9195979899497502;0.08389667436576462
